persona,scenario,seed,policy,mcr_0.05,band_mas,turnover,cost_paid,return_pct,mdd_pct,coverage_0.05
ISFJ,flat,23,constant_mix,0.09991081103494795,0.0,0.1926716280991097,0.9633581404955485,14.029771967324933,-4.093614233730792,0.895
ISFJ,flat,23,v_oracle,0.5927374301675978,0.5619999999999999,2.470278857882757,12.351394289413784,66.94437184538154,-19.136972565938958,0.895
ISFJ,flat,23,mandate_conditional_oracle,0.003390602875901012,0.0016275618313636815,0.6881387547368331,3.440693773684166,19.310568043891287,-6.074689664813926,0.895
ISFJ,flat,24,L5_full,0.025416507046425313,0.0014591764736370458,0.4740841454615653,2.3704207273078266,-0.2438215466721294,-5.543678121894979,0.635
ISFJ,flat,24,L5_price_only,0.02281431063271615,0.001497825521575964,0.819994355871724,4.09997177935862,0.5404638208457602,-4.786520790197191,0.635
ISFJ,flat,24,L5_level_free,0.09982785835749203,0.001551032843351097,0.7554250497484617,3.7771252487423084,-2.766298299872305,-10.519083697363596,0.635
ISFJ,flat,24,always_hold,0.11206744963187008,0.0,0.0,0.0,-3.0406975982857465,-7.987242392411654,0.635
ISFJ,flat,24,constant_mix,0.10116675199473354,0.0,0.19388399058899342,0.9694199529449672,-2.554516387268946,-8.02731280730069,0.635
ISFJ,flat,24,v_oracle,0.29370078740157496,0.31,3.5780622980855354,17.890311490427678,21.485250884331663,-6.687632530164878,0.635
ISFJ,flat,24,mandate_conditional_oracle,0.0031791431620838578,0.001768159274237916,0.8285463985116085,4.142731992558043,2.886170846397129,-4.7824979632804965,0.635
ISFJ,flat,25,L5_full,0.12657428227658218,0.0014518527763807921,0.5996227860283719,2.9981139301418596,6.358081827495621,-2.4675000205591435,0.445
ISFJ,flat,25,L5_price_only,0.14377303214018627,0.0021564750382236995,0.36690267104644053,1.8345133552322026,3.1335273153754395,-2.3665614461182316,0.445
ISFJ,flat,25,L5_level_free,0.029631022902463222,0.0025870623725708845,0.6816650774223026,3.408325387111513,3.9734082714830032,-6.630618352601614,0.445
ISFJ,flat,25,always_hold,0.10693637375418064,0.0,0.0,0.0,1.2475503603089688,-5.275904183359581,0.445
ISFJ,flat,25,constant_mix,0.10217134232808352,0.0,0.09423452830953762,0.47117264154768806,1.5799123551595962,-4.797818108440943,0.445
ISFJ,flat,25,v_oracle,0.5719101123595507,0.41650000000000004,3.142960749020223,15.714803745101118,23.35431657386855,-9.70642338402502,0.445
ISFJ,flat,25,mandate_conditional_oracle,0.0031950528884907682,0.0018995799239403526,0.603201168189206,3.0160058409460295,4.997387793018415,-3.589445287493953,0.445
ISFJ,flat,26,L5_full,0.06112663020743997,0.0015054731828987448,0.16523117382320926,0.8261558691160463,6.39942143856882,-2.2698938969759497,0.27
ISFJ,flat,26,L5_price_only,0.0973732869359398,0.0005159993786847811,0.3280535601923686,1.6402678009618428,4.259880738052524,-0.7718702656901111,0.27
ISFJ,flat,26,L5_level_free,0.1590446557189025,0.0008504540755646112,0.3423848071837474,1.711924035918737,4.554893089299217,-1.4776721427622652,0.27
ISFJ,flat,26,always_hold,0.09666664746598258,0.0,0.0,0.0,4.473910529436043,-1.6689845026618966,0.27
ISFJ,flat,26,constant_mix,0.0985530085065122,0.0,0.034225890996174714,0.17112945498087356,4.237102998062681,-1.5138136450545403,0.27
ISFJ,flat,26,v_oracle,0.6333333333333335,0.682,1.979637694804075,9.898188474020376,17.904787595667294,-7.419453042498336,0.27
ISFJ,flat,26,mandate_conditional_oracle,0.0027988288299565602,0.0029747316942864677,0.3466944004946482,1.733472002473241,5.55865555276418,-2.289593120331357,0.27
ISFJ,flat,27,L5_full,0.03290333909669138,0.0017243555204400599,1.0748978564010139,5.374489282005069,20.599986465843003,-3.743908714801014,0.835
